Date,Open,High,Low,Close,Adj Close,Volume
09/10/1963,5.895475,5.965583,5.879541,5.895475,1.317266,949245
10/10/1963,5.895475,5.936902,5.869981,5.933716,1.325811,800190
11/10/1963,5.933716,6.002231,5.933716,5.97833,1.335779,1153215
14/10/1963,5.97833,6.067559,5.97833,6.067559,1.355715,1145370
15/10/1963,6.083493,6.140854,6.083493,6.093053,1.361412,1553310
16/10/1963,6.093053,6.258764,6.093053,6.249203,1.396301,1412100
17/10/1963,6.274697,6.328872,6.274697,6.274697,1.401999,1937715
18/10/1963,6.274697,6.316125,6.258764,6.306565,1.409118,800190
21/10/1963,6.306565,6.354366,6.297004,6.297004,1.406982,925710
22/10/1963,6.284257,6.284257,6.172721,6.195029,1.384197,1812195
23/10/1963,6.195029,6.249203,6.156788,6.156788,1.375652,886485
24/10/1963,6.182282,6.239643,6.182282,6.182282,1.381349,556995
25/10/1963,6.210962,6.297004,6.210962,6.290631,1.405558,815880
28/10/1963,6.322498,6.395793,6.322498,6.338432,1.416239,1937715
29/10/1963,6.338432,6.383047,6.23327,6.26195,1.399149,1396410
30/10/1963,6.26195,6.265137,6.172721,6.172721,1.379212,784500
31/10/1963,6.172721,6.297004,6.169535,6.297004,1.406982,745275
01/11/1963,6.297004,6.319312,6.210962,6.226896,1.391317,674670
04/11/1963,6.226896,6.26195,6.147228,6.169535,1.378854,564840
06/11/1963,6.166348,6.166348,6.080306,6.118547,1.367458,1027695
07/11/1963,6.118547,6.182282,6.118547,6.137667,1.371732,470700
08/11/1963,6.169535,6.207776,6.169535,6.175908,1.380277,549150
11/11/1963,6.188655,6.23327,6.188655,6.207776,1.387399,423630
12/11/1963,6.214149,6.284257,6.214149,6.220523,1.390249,917865
13/11/1963,6.220523,6.277884,6.220523,6.239643,1.394522,682515
14/11/1963,6.239643,6.258764,6.175908,6.207776,1.387399,674670
15/11/1963,6.207776,6.226896,6.159975,6.182282,1.381704,462855
18/11/1963,6.175908,6.175908,6.086679,6.12492,1.368883,447165
19/11/1963,6.12492,6.156788,6.019758,6.019758,1.345378,674670
20/11/1963,6.019758,6.118547,5.997451,6.016571,1.344667,972780
21/11/1963,6.016571,6.048438,5.914595,5.914595,1.321876,957090
22/11/1963,5.914595,6.000637,5.876354,5.930529,1.325437,839415
26/11/1963,5.930529,6.007011,5.917782,6.007011,1.342529,1106145
27/11/1963,6.007011,6.093053,6.000637,6.093053,1.36176,980625
29/11/1963,6.093053,6.204589,6.086679,6.185468,1.382414,713895
02/12/1963,6.220523,6.271511,6.220523,6.271511,1.401644,713895
03/12/1963,6.271511,6.290631,6.207776,6.239643,1.394522,706050
04/12/1963,6.236456,6.236456,6.156788,6.156788,1.376004,658980
05/12/1963,6.175908,6.239643,6.175908,6.214149,1.388824,572685
06/12/1963,6.214149,6.255577,6.163161,6.175908,1.380277,455010
